"","CHR","POS1","POS2","N_CHR","R.2","D","Dprime","DIST","LEVEL","Rep","DIST_MB"
"64",1,20829996,20926737,100,0.0198817,-0.0251,-0.455535,96741,"[0,5e+05)","1",0.096741
"65",1,20612031,21045750,100,0.0137043,-0.0132,-0.127907,433719,"[0,5e+05)","1",0.433719
"66",1,769591,973975,100,0.0577695,-0.0374,-1,204384,"[0,5e+05)","1",0.204384
"67",1,680101,894647,100,0.0386131,0.014,0.259259,214546,"[0,5e+05)","1",0.214546
"68",1,8880655,9014037,100,0.0070922,-0.006,-1,133382,"[0,5e+05)","1",0.133382
"69",1,14792027,14899983,100,0.455233,0.1425,0.934426,107956,"[0,5e+05)","1",0.107956
"70",1,22174445,22491040,100,0.00059169,-0.0031,-0.134199,316595,"[0,5e+05)","1",0.316595
"71",1,10318654,10705332,100,0.0138067,0.028,0.166667,386678,"[0,5e+05)","1",0.386678
"72",1,19000744,19189727,100,0.0128144,0.018,0.183673,188983,"[0,5e+05)","1",0.188983
"73",1,23392246,23462275,100,0.039039,0.026,1,70029,"[0,5e+05)","1",0.070029
"74",1,6155458,6185349,100,0.034749,0.0234,1,29891,"[0,5e+05)","1",0.029891
"75",1,11444102,11599749,100,0.102437,0.0659,0.320058,155647,"[0,5e+05)","1",0.155647
"76",1,16697630,16826866,100,0.032162,-0.0216,-1,129236,"[0,5e+05)","1",0.129236
"77",1,3178610,3309414,100,0.0574049,0.0312,0.609375,130804,"[0,5e+05)","1",0.130804
"78",1,23246032,23583504,100,0.0131579,-0.01,-1,337472,"[0,5e+05)","1",0.337472
"79",1,8017016,8214232,100,0.0083632,-0.007,-1,197216,"[0,5e+05)","1",0.197216
"80",1,459706,920054,100,0.00631284,-0.0054,-1,460348,"[0,5e+05)","1",0.460348
"81",1,1975965,2305282,100,0.135638,0.0408,1,329317,"[0,5e+05)","1",0.329317
"82",1,12920907,13043992,100,0.00447271,0.0068,0.0702479,123085,"[0,5e+05)","1",0.123085
"83",1,9039496,9527147,100,0.0121581,-0.0096,-1,487651,"[0,5e+05)","1",0.487651
"84",1,4474603,4781207,100,0.0441176,-0.03,-1,306604,"[0,5e+05)","1",0.306604
"85",1,6394158,6509341,100,0.0446335,-0.0299,-1,115183,"[0,5e+05)","1",0.115183
"86",1,18919429,19102086,100,0.00584795,-0.005,-1,182657,"[0,5e+05)","1",0.182657
"87",1,2902827,3061421,100,0.0664351,0.0306,1,158594,"[0,5e+05)","1",0.158594
"88",1,4697730,4898524,100,0.0028115,-0.0095,-0.159664,200794,"[0,5e+05)","1",0.200794
"89",1,49599,476485,100,0.000267955,-0.0034,-0.0254873,426886,"[0,5e+05)","1",0.426886
"90",1,10349688,10517318,100,0.0243902,-0.018,-1,167630,"[0,5e+05)","1",0.16763
"91",1,11235321,11324233,100,0.00650503,-0.0055,-1,88912,"[0,5e+05)","1",0.088912
"92",1,277796,333857,100,0.00631284,-0.0054,-1,56061,"[0,5e+05)","1",0.056061
"93",1,2287985,2563694,100,0.0236461,-0.0155,-1,275709,"[0,5e+05)","1",0.275709
"94",1,2238268,2287985,100,0.0100251,-0.008,-1,49717,"[0,5e+05)","1",0.049717
"95",1,23246032,23406303,100,0.00457666,-0.004,-1,160271,"[0,5e+05)","1",0.160271
"96",1,16728439,17025061,100,0.00294741,-0.0064,-0.242424,296622,"[0,5e+05)","1",0.296622
"97",1,11324233,11354515,100,0.00650503,-0.0055,-1,30282,"[0,5e+05)","1",0.030282
"98",1,24427108,24611819,100,0.0523054,-0.0287,-1,184711,"[0,5e+05)","1",0.184711
"99",1,9269426,9388327,100,0.176201,0.0385,1,118901,"[0,5e+05)","1",0.118901
"100",1,9327909,9388327,100,0.000430212,-0.0032,-0.025974,60418,"[0,5e+05)","1",0.060418
"101",1,5188123,5799763,100,0.00335946,-0.003,-1,611640,"[5e+05,1e+06)","1",0.61164
"102",1,17013734,17559222,100,0.0154165,-0.0119,-1,545488,"[5e+05,1e+06)","1",0.545488
"103",1,11572056,12552392,100,0.0137328,-0.011,-1,980336,"[5e+05,1e+06)","1",0.980336
"104",1,22971661,23599010,100,0.0114978,0.0132,0.568966,627349,"[5e+05,1e+06)","1",0.627349
"105",1,23843105,24427108,100,0.00480439,-0.0042,-1,584003,"[5e+05,1e+06)","1",0.584003
"106",1,2816885,3685868,100,0.00584795,-0.005,-1,868983,"[5e+05,1e+06)","1",0.868983
"107",1,18694554,19667180,100,0.0054133,-0.0084,-0.456522,972626,"[5e+05,1e+06)","1",0.972626
"108",1,11572056,12506683,100,0.0151515,-0.012,-1,934627,"[5e+05,1e+06)","1",0.934627
"109",1,20204949,20849270,100,0.0113661,0.0136,0.253731,644321,"[5e+05,1e+06)","1",0.644321
"110",1,10633551,11599749,100,0.0240122,-0.0328,-0.353448,966198,"[5e+05,1e+06)","1",0.966198
"111",1,7300410,8066571,100,0.000426257,-0.002,-0.166667,766161,"[5e+05,1e+06)","1",0.766161
"112",1,16860164,17559222,100,0.00916212,0.0058,0.103943,699058,"[5e+05,1e+06)","1",0.699058
"113",1,349726,1236841,100,0.0015361,0.0048,0.107143,887115,"[5e+05,1e+06)","1",0.887115
"114",1,601532,1291288,100,0.0355556,0.04,0.266667,689756,"[5e+05,1e+06)","1",0.689756
"115",1,17293001,18223420,100,0.0103909,0.0084,1,930419,"[5e+05,1e+06)","1",0.930419
"116",1,2041193,2806759,100,0.0392298,0.0434,0.382716,765566,"[5e+05,1e+06)","1",0.765566
"117",1,4697730,5222824,100,5.02636e-06,-2e-04,-0.0196078,525094,"[5e+05,1e+06)","1",0.525094
"118",1,6521390,7416930,100,0.000623868,0.0034,0.0299824,895540,"[5e+05,1e+06)","1",0.89554
"119",1,1201628,2041193,100,0.000663303,0.0062,0.0274094,839565,"[5e+05,1e+06)","1",0.839565
"120",1,23106904,23714568,100,0.00810136,-0.0177,-0.227799,607664,"[5e+05,1e+06)","1",0.607664
"121",1,19790804,20502702,100,0.053155,0.0292,0.744898,711898,"[5e+05,1e+06)","1",0.711898
"122",1,14945519,15931526,100,0.0172586,0.011,0.268293,986007,"[5e+05,1e+06)","1",0.986007
"123",1,8338817,9213558,100,0.00314814,0.0118,0.12854,874741,"[5e+05,1e+06)","1",0.874741
"124",1,23657909,24442233,100,0.053184,0.0372,0.553571,784324,"[5e+05,1e+06)","1",0.784324
"125",1,4340204,4951143,100,0.00584795,-0.005,-1,610939,"[5e+05,1e+06)","1",0.610939
"126",1,2093662,2717009,100,0.111206,0.0485,0.409283,623347,"[5e+05,1e+06)","1",0.623347
"127",1,2587607,3534655,100,0.259173,0.0346,0.6337,947048,"[5e+05,1e+06)","1",0.947048
"128",1,9475534,10432240,100,0.0494792,0.038,0.791667,956706,"[5e+05,1e+06)","1",0.956706
"129",1,11444102,12018395,100,0.00449187,-0.0143,-0.0735975,574293,"[5e+05,1e+06)","1",0.574293
"130",1,17998683,18744046,100,0.0183793,0.0264,0.24812,745363,"[5e+05,1e+06)","1",0.745363
"131",1,23338037,23957978,100,0.0183424,0.018,0.375,619941,"[5e+05,1e+06)","1",0.619941
"132",1,4884689,5787349,100,0.0428582,-0.0509,-0.25336,902660,"[5e+05,1e+06)","1",0.90266
"133",1,4799446,5560602,100,0.0504359,-0.0324,-1,761156,"[5e+05,1e+06)","1",0.761156
"134",1,7603514,8123877,100,0.0299433,0.0312,0.509804,520363,"[5e+05,1e+06)","1",0.520363
"135",1,22864013,23617272,100,0.00127607,-0.0042,-0.122807,753259,"[5e+05,1e+06)","1",0.753259
"136",1,18088548,18846954,100,0.0193378,-0.0148,-0.228395,758406,"[5e+05,1e+06)","1",0.758406
"137",1,22032499,22649505,100,0.00130845,-0.0035,-0.259259,617006,"[5e+05,1e+06)","1",0.617006
"138",1,23406303,24095934,100,0.0129935,-0.0104,-1,689631,"[5e+05,1e+06)","1",0.689631
"139",1,1093378,1658864,100,0.0234168,0.0254,0.33687,565486,"[5e+05,1e+06)","1",0.565486
"140",1,15970102,16679820,100,0.00487612,-0.0097,-0.326599,709718,"[5e+05,1e+06)","1",0.709718
"141",1,20324782,20849270,100,0.0289855,-0.02,-1,524488,"[5e+05,1e+06)","1",0.524488
"142",1,22636813,23583504,100,0.0308989,-0.022,-1,946691,"[5e+05,1e+06)","1",0.946691
"143",1,5401082,6269148,100,0.0693813,0.031,0.382716,868066,"[5e+05,1e+06)","1",0.868066
"144",1,10633551,11235321,100,0.00154799,0.004,0.117647,601770,"[5e+05,1e+06)","1",0.60177
"145",1,22331035,22981680,100,0.0841668,0.0403,0.501868,650645,"[5e+05,1e+06)","1",0.650645
"146",1,17602289,18539976,100,0.00277008,-0.0025,-1,937687,"[5e+05,1e+06)","1",0.937687
"147",1,20349067,21273682,100,0.0108732,0.0095,0.159664,924615,"[5e+05,1e+06)","1",0.924615
"148",1,4003506,4737105,100,0.351982,-0.1232,-0.637681,733599,"[5e+05,1e+06)","1",0.733599
"149",1,18130754,18788037,100,0.0114575,0.0139,0.217527,657283,"[5e+05,1e+06)","1",0.657283
"150",1,16064402,16697630,100,0.0168956,-0.0176,-0.468085,633228,"[5e+05,1e+06)","1",0.633228
"151",1,2942456,3665319,100,0.00953778,-0.0078,-1,722863,"[5e+05,1e+06)","1",0.722863
"152",1,17711884,18363719,100,0.00277008,-0.0025,-1,651835,"[5e+05,1e+06)","1",0.651835
"153",1,13321426,14091923,100,0.00856793,-0.007,-1,770497,"[5e+05,1e+06)","1",0.770497
"154",1,23691730,24611819,100,0.0334196,0.0384,0.390244,920089,"[5e+05,1e+06)","1",0.920089
"155",1,24095934,24668579,100,0.0112471,-0.0091,-1,572645,"[5e+05,1e+06)","1",0.572645
"156",1,2108309,2816885,100,0.0505676,-0.0245,-1,708576,"[5e+05,1e+06)","1",0.708576
"157",1,6509341,7235398,100,0.08028,0.0401,0.400599,726057,"[5e+05,1e+06)","1",0.726057
"158",1,13331979,13983645,100,0.0147783,-0.0117,-1,651666,"[5e+05,1e+06)","1",0.651666
"159",1,3388051,4269891,100,0.00650503,-0.0055,-1,881840,"[5e+05,1e+06)","1",0.88184
"160",1,21045750,21947473,100,0.0233942,-0.026,-0.464286,901723,"[5e+05,1e+06)","1",0.901723
"161",1,23508521,24427108,100,0.0188172,-0.014,-1,918587,"[5e+05,1e+06)","1",0.918587
"162",1,1181552,1724317,100,0.00520532,-0.0045,-1,542765,"[5e+05,1e+06)","1",0.542765
"163",1,23703786,24635610,100,0.0458145,0.0464,0.263039,931824,"[5e+05,1e+06)","1",0.931824
"164",1,1377864,1919947,100,0.0153453,-0.012,-1,542083,"[5e+05,1e+06)","1",0.542083
"165",1,459706,1152025,100,0.0589198,0.0288,1,692319,"[5e+05,1e+06)","1",0.692319
"166",1,9527147,10116488,100,0.0758145,0.022,0.52381,589341,"[5e+05,1e+06)","1",0.589341
"167",1,476485,1236841,100,0.0147783,-0.0288,-0.137931,760356,"[5e+05,1e+06)","1",0.760356
"168",1,1740624,2496693,100,0.00654511,-0.0056,-1,756069,"[5e+05,1e+06)","1",0.756069
"169",1,2998271,3978257,100,0.0756471,-0.0575,-0.365079,979986,"[5e+05,1e+06)","1",0.979986
"170",1,19468332,20204949,100,0.088225,0.0437,0.592944,736617,"[5e+05,1e+06)","1",0.736617
"171",1,12506683,13065015,100,0.0102639,-0.0084,-1,558332,"[5e+05,1e+06)","1",0.558332
"172",1,8368235,9189630,100,0.00536164,-0.007,-0.189189,821395,"[5e+05,1e+06)","1",0.821395
"173",1,17573851,18527881,100,0.0496716,-0.044,-0.52381,954030,"[5e+05,1e+06)","1",0.95403
"174",1,2438781,3293678,100,0.189189,-0.063,-1,854897,"[5e+05,1e+06)","1",0.854897
"175",1,17753461,18363719,100,0.0413534,-0.022,-1,610258,"[5e+05,1e+06)","1",0.610258
"176",1,1684954,2358373,100,0.00856793,-0.007,-1,673419,"[5e+05,1e+06)","1",0.673419
"177",1,15823837,16761521,100,0.00620585,-0.0085,-0.298246,937684,"[5e+05,1e+06)","1",0.937684
"178",1,2238268,2902827,100,0.0121581,-0.0096,-1,664559,"[5e+05,1e+06)","1",0.664559
"179",1,4269891,4909843,100,0.00919305,0.009,0.101124,639952,"[5e+05,1e+06)","1",0.639952
"180",1,23843105,24635610,100,0.0473376,0.0232,0.537037,792505,"[5e+05,1e+06)","1",0.792505
"181",1,9544462,10116488,100,0.00650503,-0.0055,-1,572026,"[5e+05,1e+06)","1",0.572026
"182",1,692279,1684954,100,0.00457666,-0.004,-1,992675,"[5e+05,1e+06)","1",0.992675
"183",1,10909217,11417455,100,0.0148448,-0.011,-1,508238,"[5e+05,1e+06)","1",0.508238
"184",1,16887702,17573851,100,0.00215175,0.0086,0.0872211,686149,"[5e+05,1e+06)","1",0.686149
"185",1,1462299,2057109,100,0.0129935,0.0104,1,594810,"[5e+05,1e+06)","1",0.59481
"186",1,9099753,9972889,100,0.0493676,-0.033,-0.767442,873136,"[5e+05,1e+06)","1",0.873136
"187",1,1658864,2287985,100,0.00786449,-0.0065,-1,629121,"[5e+05,1e+06)","1",0.629121
"188",1,1129557,1640865,100,0.0910254,-0.0544,-0.576271,511308,"[5e+05,1e+06)","1",0.511308
"189",1,11681584,12234139,100,0.00217795,0.009,0.130435,552555,"[5e+05,1e+06)","1",0.552555
"190",1,7272543,8123877,100,0.000413418,-0.0028,-0.0210843,851334,"[5e+05,1e+06)","1",0.851334
"191",1,12336230,13114381,100,0.020979,-0.024,-0.545455,778151,"[5e+05,1e+06)","1",0.778151
"192",1,12831199,13746634,100,0.158352,0.053,0.726027,915435,"[5e+05,1e+06)","1",0.915435
"193",1,7341780,7843562,100,0.00407424,-0.0036,-1,501782,"[5e+05,1e+06)","1",0.501782
"194",1,20324782,20901461,100,0.107302,-0.065,-0.866667,576679,"[5e+05,1e+06)","1",0.576679
"195",1,19351226,20220844,100,0.0193012,-0.0288,-0.193548,869618,"[5e+05,1e+06)","1",0.869618
"196",1,7772524,8438960,100,0.00200349,0.0084,0.0950226,666436,"[5e+05,1e+06)","1",0.666436
"197",1,2093662,3082166,100,0.00391093,-0.0105,-0.104478,988504,"[5e+05,1e+06)","1",0.988504
"198",1,3840792,4407522,100,0.0714993,0.0475,0.703704,566730,"[5e+05,1e+06)","1",0.56673
"199",1,22749966,23714568,100,0.0272589,-0.0283,-0.585921,964602,"[5e+05,1e+06)","1",0.964602
"200",1,14215279,14792027,100,0.0770765,0.0608,0.355972,576748,"[5e+05,1e+06)","1",0.576748
"201",1,22051175,23106904,100,0.000570429,-0.0033,-0.0990991,1055729,"[1e+06,1.5e+06)","1",1.055729
"202",1,18363719,19392926,100,0.0015737,0.003,0.0697674,1029207,"[1e+06,1.5e+06)","1",1.029207
"203",1,3788997,5018202,100,0.0260327,0.0192,0.324324,1229205,"[1e+06,1.5e+06)","1",1.229205
"204",1,23599010,24647622,100,0.0740741,0.0368,1,1048612,"[1e+06,1.5e+06)","1",1.048612
"205",1,1919947,2968105,100,0.0593885,-0.0435,-0.591837,1048158,"[1e+06,1.5e+06)","1",1.048158
"206",1,3731986,4781207,100,0.00213068,0.006,0.0625,1049221,"[1e+06,1.5e+06)","1",1.049221
"207",1,6521390,7860047,100,0.00969046,0.0134,0.118166,1338657,"[1e+06,1.5e+06)","1",1.338657
"208",1,21947473,23338037,100,0.0274004,-0.022,-0.6875,1390564,"[1e+06,1.5e+06)","1",1.390564
"209",1,20748252,21967555,100,0.0123457,-0.01,-1,1219303,"[1e+06,1.5e+06)","1",1.219303
"210",1,20696988,22076309,100,0.0567817,-0.0301,-1,1379321,"[1e+06,1.5e+06)","1",1.379321
"211",1,15216770,16437148,100,0.0601508,0.0383,0.656947,1220378,"[1e+06,1.5e+06)","1",1.220378
"212",1,15981895,17198749,100,0.0107562,-0.0134,-0.57265,1216854,"[1e+06,1.5e+06)","1",1.216854
"213",1,19553308,20829996,100,0.000482407,-0.0028,-0.122807,1276688,"[1e+06,1.5e+06)","1",1.276688
"214",1,141517,1313862,100,0.090331,-0.0493,-0.62169,1172345,"[1e+06,1.5e+06)","1",1.172345
"215",1,12487122,13983645,100,0.0074372,0.0083,0.106003,1496523,"[1e+06,1.5e+06)","1",1.496523
"216",1,23736261,24993766,100,0.000106372,-0.0015,-0.047619,1257505,"[1e+06,1.5e+06)","1",1.257505
"217",1,612768,2030171,100,0.0176556,-0.0133,-1,1417403,"[1e+06,1.5e+06)","1",1.417403
"218",1,20980317,22390680,100,0.024975,-0.0375,-0.238095,1410363,"[1e+06,1.5e+06)","1",1.410363
"219",1,3099061,4534434,100,0.00396152,-0.0035,-1,1435373,"[1e+06,1.5e+06)","1",1.435373
"220",1,7300410,8578368,100,0.025974,-0.0184,-1,1277958,"[1e+06,1.5e+06)","1",1.277958
"221",1,9002731,10318654,100,0.0405294,-0.0245,-1,1315923,"[1e+06,1.5e+06)","1",1.315923
"222",1,5162866,6185349,100,0.0164157,0.011,0.135802,1022483,"[1e+06,1.5e+06)","1",1.022483
"223",1,12336230,13648275,100,0.00467775,-0.012,-0.230769,1312045,"[1e+06,1.5e+06)","1",1.312045
"224",1,1640865,2851195,100,0.000437764,-0.0024,-0.025974,1210330,"[1e+06,1.5e+06)","1",1.21033
"225",1,4697730,5957712,100,0.0154165,-0.0119,-1,1259982,"[1e+06,1.5e+06)","1",1.259982
"226",1,920054,1941056,100,0.0850106,-0.0366,-0.54955,1021002,"[1e+06,1.5e+06)","1",1.021002
"227",1,18564748,19667180,100,0.00789342,-0.0107,-0.516908,1102432,"[1e+06,1.5e+06)","1",1.102432
"228",1,3939673,5244873,100,0.0446796,-0.0304,-1,1305200,"[1e+06,1.5e+06)","1",1.3052
"229",1,19768225,20768635,100,0.00947578,-0.0215,-0.176955,1000410,"[1e+06,1.5e+06)","1",1.00041
"230",1,22649505,23724746,100,0.0278392,-0.0189,-1,1075241,"[1e+06,1.5e+06)","1",1.075241
"231",1,12700528,14047455,100,0.00363864,0.0096,0.242424,1346927,"[1e+06,1.5e+06)","1",1.346927
"232",1,12325783,13489258,100,0.148936,0.042,1,1163475,"[1e+06,1.5e+06)","1",1.163475
"233",1,1027163,2126623,100,0.00108695,0.0033,0.24812,1099460,"[1e+06,1.5e+06)","1",1.09946
"234",1,12018395,13065015,100,0.0119227,0.0131,0.5671,1046620,"[1e+06,1.5e+06)","1",1.04662
"235",1,3731986,5018202,100,7.08751e-05,-0.0012,-0.0384615,1286216,"[1e+06,1.5e+06)","1",1.286216
"236",1,10909217,12212906,100,0.00157016,0.0072,0.125874,1303689,"[1e+06,1.5e+06)","1",1.303689
"237",1,23232470,24386339,100,0.023798,0.021,0.295775,1153869,"[1e+06,1.5e+06)","1",1.153869
"238",1,8051962,9083683,100,0.0161002,-0.0126,-1,1031721,"[1e+06,1.5e+06)","1",1.031721
"239",1,7718895,8941728,100,0.00457666,-0.004,-1,1222833,"[1e+06,1.5e+06)","1",1.222833
"240",1,18020749,19189727,100,0.0137043,0.0132,0.127907,1168978,"[1e+06,1.5e+06)","1",1.168978
"241",1,23357238,24532092,100,0.00245098,0.01,0.0588235,1174854,"[1e+06,1.5e+06)","1",1.174854
"242",1,11136277,12336230,100,0.0131579,-0.01,-1,1199953,"[1e+06,1.5e+06)","1",1.199953
"243",1,15216770,16450291,100,0.00650503,-0.0055,-1,1233521,"[1e+06,1.5e+06)","1",1.233521
"244",1,1462299,2931835,100,0.00786449,0.0065,1,1469536,"[1e+06,1.5e+06)","1",1.469536
"245",1,14856100,16275829,100,0.042624,0.0192,0.242424,1419729,"[1e+06,1.5e+06)","1",1.419729
"246",1,5818824,7087303,100,0.0260631,-0.019,-1,1268479,"[1e+06,1.5e+06)","1",1.268479
"247",1,680101,2030171,100,0.000225807,0.0014,0.122807,1350070,"[1e+06,1.5e+06)","1",1.35007
"248",1,21380717,22749966,100,0.00567471,-0.0158,-0.149338,1369249,"[1e+06,1.5e+06)","1",1.369249
"249",1,16437148,17676368,100,0.053711,0.0389,0.564586,1239220,"[1e+06,1.5e+06)","1",1.23922
"250",1,1114491,2287985,100,0.000203211,0.0015,0.047619,1173494,"[1e+06,1.5e+06)","1",1.173494
"251",1,17822606,19102086,100,0.0977444,-0.0325,-1,1279480,"[1e+06,1.5e+06)","1",1.27948
"252",1,6269148,7452630,100,0.000429,-0.003,-0.047619,1183482,"[1e+06,1.5e+06)","1",1.183482
"253",1,11235321,12487122,100,0.00520532,-0.0045,-1,1251801,"[1e+06,1.5e+06)","1",1.251801
"254",1,23724746,24993766,100,0.00204535,-0.0047,-0.319728,1269020,"[1e+06,1.5e+06)","1",1.26902
"255",1,2551372,3960259,100,0.0152758,-0.0121,-1,1408887,"[1e+06,1.5e+06)","1",1.408887
"256",1,22505189,23599010,100,0.0153453,-0.012,-1,1093821,"[1e+06,1.5e+06)","1",1.093821
"257",1,15931526,17039893,100,0.0203761,-0.0206,-0.673203,1108367,"[1e+06,1.5e+06)","1",1.108367
"258",1,23295691,24427108,100,0.00396152,-0.0035,-1,1131417,"[1e+06,1.5e+06)","1",1.131417
"259",1,21537281,22636813,100,0.00447271,-0.0068,-0.0702479,1099532,"[1e+06,1.5e+06)","1",1.099532
"260",1,1791018,2998271,100,0.0309106,0.0185,1,1207253,"[1e+06,1.5e+06)","1",1.207253
"261",1,68478,1152025,100,0.160425,-0.0908,-0.602122,1083547,"[1e+06,1.5e+06)","1",1.083547
